100 pF,1206,C0G/NP0,1000.0,±5%,C1206C101JDGACTU,KEMET,3.9,41380,
100 pF,-1,C0G/NP0,100.0,±5%,C317C101J1G5TA,KEMET,-1,1000,
100 pF,-1,C0G/NP0,3000.0,±5%,C330C101JHG5TA,KEMET,-1,3882,
100 pF,1812,C0G/NP0,3000.0,±5%,C1812C101JHGACTU,KEMET,57.2,2516,
100 pF,0402,C0G/NP0,100.0,±5%,C0402C101J1GACTU,KEMET,5.3,0,
100 pF,1206,C0G/NP0,500.0,±5%,C1206C101JCGACTU,KEMET,16.6,3529,
100 pF,1206,C0G/NP0,2000.0,±5%,C1206C101JGGACTU,KEMET,19.7,1966,
100 pF,0805,C0G/NP0,100.0,±10%,C0805C101K1GACTU,KEMET,3.0,23590,
100 pF,1206,C0G/NP0,200.0,±5%,C1206C101J2GACTU,KEMET,6.8,707,
100 pF,1812,C0G/NP0,1500.0,±1%,C1812C101FFGACTU,KEMET,62.8,2319,
100 pF,0805,C0G/NP0,1000.0,±5%,C0805C101JDGACTU,KEMET,6.3,12577,
100 pF,-1,C0G/NP0,100.0,±5%,C322C101J1G5TA,KEMET,-1,1000,
100 pF,0805,X7R,1000.0,±10%,C0805X101KDRACTU,KEMET,7.0,107,
100 pF,-1,X7R,100.0,±10%,CK12BX101K,KEMET,-1,629,
100 pF,1812,X7R,500.0,±10%,C1812C101KCRACTU,KEMET,34.4,370,
100 pF,-1,X7R,200.0,±10%,M39014/01-1219,KEMET,-1,0,
100 pF,1206,C0G/NP0,1500.0,±5%,C1206C101JFGACTU,KEMET,23.24,0,
100 pF,1812,X7R,500.0,±10%,C1812X101KCRACTU,KEMET,39.54,0,
120 pF,0603,C0G/NP0,50.0,±5%,C0603C121J5GACTU,KEMET,0.5,43262,
120 pF,0805,C0G/NP0,50.0,±5%,C0805C121J5GACTU,KEMET,0.7,31244,
120 pF,1206,C0G/NP0,50.0,±5%,C1206C121J5GACTU,KEMET,4.9,20103,
120 pF,0402,C0G/NP0,50.0,±5%,C0402C121J5GACTU,KEMET,0.4,27883,
120 pF,0603,C0G/NP0,100.0,±5%,C0603C121J1GACTU,KEMET,3.4,0,
150 pF,0603,C0G/NP0,50.0,±5%,C0603C151J5GACTU,KEMET,0.5,181551,
150 pF,-1,C0G/NP0,100.0,±5%,C317C151J1G5TA,KEMET,-1,2358,
150 pF,1206,C0G/NP0,50.0,±5%,C1206C151J5GACTU,KEMET,2.727,10895,
150 pF,0805,C0G/NP0,50.0,±5%,C0805C151J5GACTU,KEMET,0.6,3084,
150 pF,-1,C0G/NP0,100.0,±5%,C315C151J1G5TA,KEMET,-1,1461,
150 pF,-1,C0G/NP0,200.0,±5%,C320C151J2G5TA,KEMET,-1,484,
150 pF,0402,C0G/NP0,50.0,±5%,C0402C151J5GACTU,KEMET,0.6,28498,
150 pF,1206,C0G/NP0,100.0,±5%,C1206C151J1GACTU,KEMET,5.9,14953,
150 pF,-1,C0G/NP0,200.0,±5%,C317C151J2G5TA,KEMET,-1,1790,
150 pF,0402,X7R,50.0,±10%,C0402C151K5RACTU,KEMET,4.7,50977,
150 pF,1206,C0G/NP0,1000.0,±5%,C1206C151JDGACTU,KEMET,17.6,3484,
150 pF,0603,C0G/NP0,100.0,±5%,C0603C151J1GACTU,KEMET,3.4,26062,
150 pF,0805,C0G/NP0,500.0,±5%,C0805C151JCGACTU,KEMET,6.0,4560,
150 pF,-1,X7R,200.0,±10%,C315C151K2R5TA,KEMET,-1,1283,
150 pF,-1,C0G/NP0,3000.0,±5%,C1812C151JHGACTU,KEMET,64.291,625,
150 pF,-1,X7R,200.0,±10%,C317C151K2R5TA,KEMET,-1,0,
150 pF,1210,C0G/NP0,2000.0,±5%,C1210C151JGGACTU,KEMET,45.108,1996,
150 pF,-1,C0G/NP0,200.0,±5%,C052G151J2G5CP,KEMET,-1,0,
180 pF,0603,C0G/NP0,50.0,±5%,C0603C181J5GACTU,KEMET,0.5,18097,
180 pF,-1,C0G/NP0,100.0,±5%,C315C181J1G5TA,KEMET,-1,1000,
180 pF,0402,C0G/NP0,50.0,±5%,C0402C181J5GACTU,KEMET,0.5,38012,
180 pF,0805,C0G/NP0,50.0,±5%,C0805C181J5GACTU,KEMET,1.0,22858,
180 pF,0603,C0G/NP0,100.0,±5%,C0603C181J1GACTU,KEMET,3.4,6594,
180 pF,0402,X7R,50.0,±10%,C0402C181K5RACTU,KEMET,0.6,0,
220 pF,0805,C0G/NP0,50.0,±5%,C0805C221J5GACTU,KEMET,0.7,56450,
220 pF,-1,C0G/NP0,100.0,±5%,C315C221J1G5TA,KEMET,-1,8,
220 pF,0402,C0G/NP0,50.0,±5%,C0402C221J5GACTU,KEMET,0.4,50983,
220 pF,-1,C0G/NP0,100.0,±5%,C317C221J1G5TA,KEMET,-1,1161,
220 pF,-1,C0G/NP0,200.0,±5%,C315C221J2G5TA,KEMET,-1,1163,
220 pF,0603,C0G/NP0,50.0,±5%,C0603C221J5GACTU,KEMET,0.4,399549,
220 pF,0805,C0G/NP0,100.0,±5%,C0805C221J1GACTU,KEMET,0.9,6852,
220 pF,0402,X7R,50.0,±10%,C0402C221K5RACTU,KEMET,0.3,130617,
220 pF,1206,C0G/NP0,50.0,±5%,C1206C221J5GACTU,KEMET,2.727,16528,
220 pF,0603,X7R,50.0,±10%,C0603C221K5RACTU,KEMET,0.5,146640,
220 pF,0805,X7R,50.0,±10%,C0805C221K5RACTU,KEMET,3.8,12555,
220 pF,0603,C0G/NP0,100.0,±5%,C0603C221J1GACTU,KEMET,0.9,64699,
220 pF,-1,C0G/NP0,200.0,±5%,C322C221J2G5TA,KEMET,-1,9816,
220 pF,-1,X7R,200.0,±10%,C315C221K2R5TA,KEMET,-1,405,
220 pF,0603,C0G/NP0,50.0,±10%,C0603C221K5GACTU,KEMET,3.3,3717,
220 pF,1206,C0G/NP0,50.0,±10%,C1206C221K5GACTU,KEMET,5.0,14268,
220 pF,-1,-1,2000.0,±5%,PHE448SB3220JR06,KEMET,-1,5819,
220 pF,-1,X7R,200.0,±10%,C317C221K2R5TA,KEMET,-1,1116,
220 pF,0805,X7R,500.0,±10%,C0805C221KCRACTU,KEMET,5.8,11561,
220 pF,1210,C0G/NP0,2000.0,±5%,C1210C221JGGACTU,KEMET,40.9,8931,
220 pF,0805,C0G/NP0,200.0,±5%,C0805C221J2GACTU,KEMET,4.3,26238,
220 pF,1206,C0G/NP0,1000.0,±10%,C1206C221KDGACTU,KEMET,16.9,1753,
220 pF,-1,C0G/NP0,200.0,±5%,C320C221J2G5TA,KEMET,-1,281,
220 pF,1812,C0G/NP0,1000.0,±5%,C1812C221JDGACTU,KEMET,51.18,4031,
220 pF,0603,X7R,50.0,±10%,C0603X221K5RACTU,KEMET,4.2,742,
220 pF,0402,X8R,50.0,±10%,C0402C221K5HACTU,KEMET,7.0,0,
220 pF,0603,X7R,50.0,±20%,C0603C221M5RACTU,KEMET,3.2,3642,
220 pF,-1,X7R,200.0,±10%,CK05BX221K,KEMET,-1,427,
270 pF,0603,C0G/NP0,50.0,±5%,C0603C271J5GACTU,KEMET,0.5,77976,
270 pF,0805,C0G/NP0,50.0,±5%,C0805C271J5GACTU,KEMET,0.8,31401,
270 pF,0603,X7R,50.0,±10%,C0603C271K5RACTU,KEMET,3.4,22025,
270 pF,0402,X7R,50.0,±10%,C0402C271K5RACTU,KEMET,0.4,74420,
270 pF,0603,C0G/NP0,100.0,±5%,C0603C271J1GACTU,KEMET,3.7,0,
270 pF,-1,C0G/NP0,100.0,±1%,C315C271F1G5TA,KEMET,-1,1000,
270 pF,1206,C0G/NP0,50.0,±10%,C1206C271K5GACTU,KEMET,5.1,31765,
270 pF,0805,X7R,50.0,±10%,C0805C271K5RACTU,KEMET,4.2,14501,
330 pF,0603,C0G/NP0,50.0,±5%,C0603C331J5GACTU,KEMET,0.5,238315,
330 pF,-1,C0G/NP0,100.0,±5%,C315C331J1G5TA,KEMET,-1,1200,
330 pF,0402,C0G/NP0,50.0,±5%,C0402C331J5GACTU,KEMET,0.458,141123,
330 pF,0805,C0G/NP0,100.0,±5%,C0805C331J1GACTU,KEMET,1.6,42087,
330 pF,-1,C0G/NP0,100.0,±5%,C317C331J1G5TA,KEMET,-1,2150,
330 pF,-1,C0G/NP0,200.0,±5%,C315C331J2G5TA,KEMET,-1,893,
330 pF,1206,C0G/NP0,50.0,±5%,C1206C331J5GACTU,KEMET,1.5,18886,
330 pF,0603,X7R,50.0,±10%,C0603C331K5RACTU,KEMET,0.6,84413,
330 pF,0805,C0G/NP0,50.0,±5%,C0805C331J5GACTU,KEMET,0.7,134190,
330 pF,-1,X7R,200.0,±10%,C315C331K2R5TA,KEMET,-1,623,
330 pF,-1,C0G/NP0,200.0,±5%,C322C331J2G5TA,KEMET,-1,700,
330 pF,0805,X7R,50.0,±10%,C0805C331K5RACTU,KEMET,0.8,58235,
330 pF,-1,X7R,200.0,±10%,C317C331K2R5TA,KEMET,-1,844,
330 pF,0402,X7R,50.0,±10%,C0402C331K5RACTU,KEMET,0.4,11623,
330 pF,-1,C0G/NP0,200.0,±5%,C317C331J2G5TA,KEMET,-1,3436,
330 pF,1210,C0G/NP0,2000.0,±5%,C1210C331JGGACTU,KEMET,41.1,12687,
330 pF,0603,C0G/NP0,100.0,±5%,C0603C331J1GACTU,KEMET,1.6,9801,
